filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
.\.venv\Lib\site-packages\setuptools\tests\test_core_metadata.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,567,4,38,[567],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_depends.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,8,35,[14],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_depends.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,8,70,[15],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,6,0,17,[6],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b404-import-subprocess
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,94,8,41,[94],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,95,8,46,[95],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,106,8,64,[106],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,8,72,[109],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,112,8,73,[112],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,127,16,50,[127],https://bandit.readthedocs.io/en/1.8.3/plugins/b603_subprocess_without_shell_equals_true.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,157,8,42,[157],https://bandit.readthedocs.io/en/1.8.3/plugins/b603_subprocess_without_shell_equals_true.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,166,12,45,[166],https://bandit.readthedocs.io/en/1.8.3/plugins/b603_subprocess_without_shell_equals_true.html
.\.venv\Lib\site-packages\setuptools\tests\test_develop.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,175,12,52,[175],https://bandit.readthedocs.io/en/1.8.3/plugins/b603_subprocess_without_shell_equals_true.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,4,64,[59],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,4,60,[76],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,79,4,60,[79],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,135,8,77,[135],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,182,4,41,[182],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,186,4,53,[186],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,190,4,30,[190],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,232,4,30,[232],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,233,4,30,[233],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,234,4,46,[234],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,238,4,28,[238],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,239,4,57,[239],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,243,4,30,[243],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,244,4,53,[244],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,277,4,43,[277],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,278,4,39,[278],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,6,0,17,[6],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b404-import-subprocess
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,8,37,[63],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,8,43,[68],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,8,43,[69],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,12,47,[76],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,77,12,13,"[77, 78, 79, 80]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,12,38,[81],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,91,8,30,[91],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,8,38,[92],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,8,53,[93],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,8,51,[108],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,113,8,52,[113],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,123,8,54,[123],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,124,8,59,[124],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,126,8,69,[126],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,8,58,[127],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,128,8,52,[128],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,8,57,[129],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,190,8,53,[190],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
